VentaID,ClienteID,ProductoID,Cantidad,FechaVenta,Region,ProductoID,NombreProducto,Categoria,PrecioUnitario,ClienteID,NombreCliente,Email,Telefono,Direccion,CategoriasID,NombreCategoria,Venta Total,TransaccionID
422,1048,504,8,17/11/2024,Sur,504,Producto 4,Electrónica,1195.43,1048,Cliente 48,cliente48@example.com,555-8379,Calle 48 #590,3,Electronica,9563.44,322
423,1026,523,8,18/11/2024,Oeste,523,Producto 23,Periféricos,784.96,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,4,Perifericos,6279.68,323
424,1010,510,8,19/11/2024,Este,510,Producto 10,Juguetería,446.9,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,2,Jugueteria,3575.2,324
425,1055,524,1,20/11/2024,Oeste,524,Producto 24,Hogar,1477.99,1055,Cliente 55,cliente55@example.com,555-7723,Calle 55 #930,1,Hogar,1477.99,325
426,1011,519,7,21/11/2024,Sur,519,Producto 19,Periféricos,1387.56,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,4,Perifericos,9712.92,326
427,1087,504,8,22/11/2024,Oeste,504,Producto 4,Electrónica,1195.43,1087,Cliente 87,cliente87@example.com,555-4363,Calle 87 #248,3,Electronica,9563.44,327
428,1032,501,2,23/11/2024,Sur,501,Producto 1,Juguetería,1945.7,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,2,Jugueteria,3891.4,328
429,1081,530,3,24/11/2024,Norte,530,Producto 30,Electrónica,582.82,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,3,Electronica,1748.46,329
430,1068,519,7,25/11/2024,Sur,519,Producto 19,Periféricos,1387.56,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,4,Perifericos,9712.92,330
431,1018,526,4,26/11/2024,Oeste,526,Producto 26,Electrónica,800.27,1018,Cliente 18,cliente18@example.com,555-2180,Calle 18 #719,3,Electronica,3201.08,331
432,1082,515,6,27/11/2024,Este,515,Producto 15,Hogar,1858.17,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,1,Hogar,11149.02,332
433,1061,524,6,28/11/2024,Norte,524,Producto 24,Hogar,1477.99,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,1,Hogar,8867.94,333
434,1037,515,5,29/11/2024,Norte,515,Producto 15,Hogar,1858.17,1037,Cliente 37,cliente37@example.com,555-2807,Calle 37 #678,1,Hogar,9290.85,334
435,1079,510,6,30/11/2024,Norte,510,Producto 10,Juguetería,446.9,1079,Cliente 79,cliente79@example.com,555-2954,Calle 79 #52,2,Jugueteria,2681.4,335
436,1086,520,3,1/12/2024,Norte,520,Producto 20,Electrónica,1713.66,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,3,Electronica,5140.98,336
437,1001,511,9,2/12/2024,Este,511,Producto 11,Juguetería,1581.68,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,2,Jugueteria,14235.12,337
438,1013,513,2,3/12/2024,Oeste,513,Producto 13,Hogar,1030.34,1013,Cliente 13,cliente13@example.com,555-6496,Calle 13 #427,1,Hogar,2060.68,338
439,1011,516,4,4/12/2024,Norte,516,Producto 16,Juguetería,281.38,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,2,Jugueteria,1125.52,339
440,1077,502,2,5/12/2024,Sur,502,Producto 2,Electrónica,1317.19,1077,Cliente 77,cliente77@example.com,555-1090,Calle 77 #378,3,Electronica,2634.38,340
441,1068,510,5,6/12/2024,Oeste,510,Producto 10,Juguetería,446.9,1068,Cliente 68,cliente68@example.com,555-9296,Calle 68 #254,2,Jugueteria,2234.5,341
442,1002,523,3,7/12/2024,Sur,523,Producto 23,Periféricos,784.96,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,4,Perifericos,2354.88,342
443,1080,511,5,8/12/2024,Oeste,511,Producto 11,Juguetería,1581.68,1080,Cliente 80,cliente80@example.com,555-7125,Calle 80 #661,2,Jugueteria,7908.4,343
444,1070,515,1,9/12/2024,Este,515,Producto 15,Hogar,1858.17,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,1,Hogar,1858.17,344
445,1085,526,5,10/12/2024,Norte,526,Producto 26,Electrónica,800.27,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,3,Electronica,4001.35,345
446,1029,520,9,11/12/2024,Oeste,520,Producto 20,Electrónica,1713.66,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,3,Electronica,15422.94,346
447,1079,519,5,12/12/2024,Norte,519,Producto 19,Periféricos,1387.56,1079,Cliente 79,cliente79@example.com,555-2954,Calle 79 #52,4,Perifericos,6937.8,347
448,1006,508,1,13/12/2024,Este,508,Producto 8,Periféricos,1118.84,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,4,Perifericos,1118.84,348
449,1024,512,5,14/12/2024,Sur,512,Producto 12,Hogar,553.49,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,1,Hogar,2767.45,349
450,1096,509,6,15/12/2024,Sur,509,Producto 9,Juguetería,560.93,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,2,Jugueteria,3365.58,350
451,1057,504,7,16/12/2024,Sur,504,Producto 4,Electrónica,1195.43,1057,Cliente 57,cliente57@example.com,555-3017,Calle 57 #334,3,Electronica,8368.01,351
452,1050,524,6,17/12/2024,Oeste,524,Producto 24,Hogar,1477.99,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,1,Hogar,8867.94,352
453,1061,516,1,18/12/2024,Este,516,Producto 16,Juguetería,281.38,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,2,Jugueteria,281.38,353
454,1049,504,4,19/12/2024,Este,504,Producto 4,Electrónica,1195.43,1049,Cliente 49,cliente49@example.com,555-9621,Calle 49 #66,3,Electronica,4781.72,354
455,1025,511,9,20/12/2024,Norte,511,Producto 11,Juguetería,1581.68,1025,Cliente 25,cliente25@example.com,555-9078,Calle 25 #948,2,Jugueteria,14235.12,355
456,1095,518,9,21/12/2024,Este,518,Producto 18,Periféricos,889.12,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,4,Perifericos,8002.08,356
457,1010,519,4,22/12/2024,Oeste,519,Producto 19,Periféricos,1387.56,1010,Cliente 10,cliente10@example.com,555-1302,Calle 10 #772,4,Perifericos,5550.24,357
458,1072,508,5,23/12/2024,Sur,508,Producto 8,Periféricos,1118.84,1072,Cliente 72,cliente72@example.com,555-3509,Calle 72 #305,4,Perifericos,5594.2,358
459,1054,502,3,24/12/2024,Sur,502,Producto 2,Electrónica,1317.19,1054,Cliente 54,cliente54@example.com,555-5590,Calle 54 #555,3,Electronica,3951.57,359
460,1078,513,6,25/12/2024,Oeste,513,Producto 13,Hogar,1030.34,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,1,Hogar,6182.04,360
461,1095,512,8,26/12/2024,Oeste,512,Producto 12,Hogar,553.49,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,1,Hogar,4427.92,361
462,1045,530,5,27/12/2024,Sur,530,Producto 30,Electrónica,582.82,1045,Cliente 45,cliente45@example.com,555-7128,Calle 45 #818,3,Electronica,2914.1,362
463,1066,514,7,28/12/2024,Oeste,514,Producto 14,Hogar,36.84,1066,Cliente 66,cliente66@example.com,555-4178,Calle 66 #944,1,Hogar,257.88,363
464,1058,508,7,29/12/2024,Este,508,Producto 8,Periféricos,1118.84,1058,Cliente 58,cliente58@example.com,555-6730,Calle 58 #827,4,Perifericos,7831.88,364
465,1031,520,9,30/12/2024,Sur,520,Producto 20,Electrónica,1713.66,1031,Cliente 31,cliente31@example.com,555-7137,Calle 31 #749,3,Electronica,15422.94,365
466,1048,518,8,31/12/2024,Oeste,518,Producto 18,Periféricos,889.12,1048,Cliente 48,cliente48@example.com,555-8379,Calle 48 #590,4,Perifericos,7112.96,366
467,1073,529,5,1/1/2025,Este,529,Producto 29,Electrónica,112.85,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,3,Electronica,564.25,367
468,1044,515,3,2/1/2025,Oeste,515,Producto 15,Hogar,1858.17,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,1,Hogar,5574.51,368
469,1067,512,3,3/1/2025,Este,512,Producto 12,Hogar,553.49,1067,Cliente 67,cliente67@example.com,555-9767,Calle 67 #751,1,Hogar,1660.47,369
470,1090,511,3,4/1/2025,Oeste,511,Producto 11,Juguetería,1581.68,1090,Cliente 90,cliente90@example.com,555-6823,Calle 90 #844,2,Jugueteria,4745.04,370
471,1003,508,5,5/1/2025,Oeste,508,Producto 8,Periféricos,1118.84,1003,Cliente 3,cliente3@example.com,555-9810,Calle 3 #336,4,Perifericos,5594.2,371
472,1029,507,4,6/1/2025,Norte,507,Producto 7,Juguetería,209.15,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,836.6,372
473,1085,512,1,7/1/2025,Este,512,Producto 12,Hogar,553.49,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,1,Hogar,553.49,373
474,1013,528,9,8/1/2025,Oeste,528,Producto 28,Electrónica,148.14,1013,Cliente 13,cliente13@example.com,555-6496,Calle 13 #427,3,Electronica,1333.26,374
475,1090,524,2,9/1/2025,Sur,524,Producto 24,Hogar,1477.99,1090,Cliente 90,cliente90@example.com,555-6823,Calle 90 #844,1,Hogar,2955.98,375
476,1061,508,8,10/1/2025,Oeste,508,Producto 8,Periféricos,1118.84,1061,Cliente 61,cliente61@example.com,555-5936,Calle 61 #739,4,Perifericos,8950.72,376
477,1036,514,6,11/1/2025,Norte,514,Producto 14,Hogar,36.84,1036,Cliente 36,cliente36@example.com,555-7590,Calle 36 #977,1,Hogar,221.04,377
478,1017,511,1,12/1/2025,Este,511,Producto 11,Juguetería,1581.68,1017,Cliente 17,cliente17@example.com,555-7774,Calle 17 #688,2,Jugueteria,1581.68,378
479,1078,501,5,13/1/2025,Norte,501,Producto 1,Juguetería,1945.7,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,2,Jugueteria,9728.5,379
480,1043,522,3,14/1/2025,Este,522,Producto 22,Electrónica,782.85,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,3,Electronica,2348.55,380
481,1055,515,3,15/1/2025,Oeste,515,Producto 15,Hogar,1858.17,1055,Cliente 55,cliente55@example.com,555-7723,Calle 55 #930,1,Hogar,5574.51,381
482,1002,529,1,16/1/2025,Norte,529,Producto 29,Electrónica,112.85,1002,Cliente 2,cliente2@example.com,555-1159,Calle 2 #506,3,Electronica,112.85,382
483,1085,526,9,17/1/2025,Este,526,Producto 26,Electrónica,800.27,1085,Cliente 85,cliente85@example.com,555-4949,Calle 85 #15,3,Electronica,7202.43,383
484,1037,530,4,18/1/2025,Oeste,530,Producto 30,Electrónica,582.82,1037,Cliente 37,cliente37@example.com,555-2807,Calle 37 #678,3,Electronica,2331.28,384
485,1071,515,9,19/1/2025,Oeste,515,Producto 15,Hogar,1858.17,1071,Cliente 71,cliente71@example.com,555-4222,Calle 71 #277,1,Hogar,16723.53,385
486,1044,504,8,20/1/2025,Este,504,Producto 4,Electrónica,1195.43,1044,Cliente 44,cliente44@example.com,555-2333,Calle 44 #654,3,Electronica,9563.44,386
487,1006,524,4,21/1/2025,Este,524,Producto 24,Hogar,1477.99,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,1,Hogar,5911.96,387
488,1028,514,6,22/1/2025,Este,514,Producto 14,Hogar,36.84,1028,Cliente 28,cliente28@example.com,555-5676,Calle 28 #21,1,Hogar,221.04,388
489,1005,517,9,23/1/2025,Sur,517,Producto 17,Hogar,255.04,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,1,Hogar,2295.36,389
490,1041,522,9,24/1/2025,Norte,522,Producto 22,Electrónica,782.85,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,3,Electronica,7045.65,390
491,1081,530,6,25/1/2025,Sur,530,Producto 30,Electrónica,582.82,1081,Cliente 81,cliente81@example.com,555-8685,Calle 81 #582,3,Electronica,3496.92,391
492,1027,516,4,26/1/2025,Oeste,516,Producto 16,Juguetería,281.38,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,2,Jugueteria,1125.52,392
493,1069,524,3,27/1/2025,Oeste,524,Producto 24,Hogar,1477.99,1069,Cliente 69,cliente69@example.com,555-6828,Calle 69 #425,1,Hogar,4433.97,393
494,1097,515,1,28/1/2025,Este,515,Producto 15,Hogar,1858.17,1097,Cliente 97,cliente97@example.com,555-6407,Calle 97 #574,1,Hogar,1858.17,394
495,1073,513,8,29/1/2025,Oeste,513,Producto 13,Hogar,1030.34,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,1,Hogar,8242.72,395
496,1070,513,8,30/1/2025,Oeste,513,Producto 13,Hogar,1030.34,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,1,Hogar,8242.72,396
497,1088,512,3,31/1/2025,Sur,512,Producto 12,Hogar,553.49,1088,Cliente 88,cliente88@example.com,555-1515,Calle 88 #820,1,Hogar,1660.47,397
498,1042,514,2,1/2/2025,Este,514,Producto 14,Hogar,36.84,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,1,Hogar,73.68,398
499,1052,521,7,2/2/2025,Sur,521,Producto 21,Electrónica,392.57,1052,Cliente 52,cliente52@example.com,555-1812,Calle 52 #580,3,Electronica,2747.99,399
500,1005,528,2,3/2/2025,Norte,528,Producto 28,Electrónica,148.14,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,3,Electronica,296.28,400
501,1035,501,8,4/2/2025,Norte,501,Producto 1,Juguetería,1945.7,1035,Cliente 35,cliente35@example.com,555-5074,Calle 35 #446,2,Jugueteria,15565.6,401
502,1082,505,6,5/2/2025,Sur,505,Producto 5,Juguetería,867.83,1082,Cliente 82,cliente82@example.com,555-3186,Calle 82 #935,2,Jugueteria,5206.98,402
503,1005,529,8,6/2/2025,Sur,529,Producto 29,Electrónica,112.85,1005,Cliente 5,cliente5@example.com,555-2684,Calle 5 #824,3,Electronica,902.8,403
504,1075,523,4,7/2/2025,Oeste,523,Producto 23,Periféricos,784.96,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,4,Perifericos,3139.84,404
505,1041,524,1,8/2/2025,Oeste,524,Producto 24,Hogar,1477.99,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,1,Hogar,1477.99,405
506,1100,510,4,9/2/2025,Este,510,Producto 10,Juguetería,446.9,1100,Cliente 100,cliente100@example.com,555-9845,Calle 100 #409,2,Jugueteria,1787.6,406
507,1053,520,2,10/2/2025,Norte,520,Producto 20,Electrónica,1713.66,1053,Cliente 53,cliente53@example.com,555-8734,Calle 53 #774,3,Electronica,3427.32,407
508,1062,515,7,11/2/2025,Este,515,Producto 15,Hogar,1858.17,1062,Cliente 62,cliente62@example.com,555-1245,Calle 62 #463,1,Hogar,13007.19,408
509,1059,528,5,12/2/2025,Sur,528,Producto 28,Electrónica,148.14,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,3,Electronica,740.7,409
510,1026,503,5,13/2/2025,Sur,503,Producto 3,Juguetería,1037.4,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,2,Jugueteria,5187,410
511,1086,525,1,14/2/2025,Oeste,525,Producto 25,Hogar,1974.19,1086,Cliente 86,cliente86@example.com,555-1791,Calle 86 #10,1,Hogar,1974.19,411
512,1074,505,6,15/2/2025,Este,505,Producto 5,Juguetería,867.83,1074,Cliente 74,cliente74@example.com,555-2762,Calle 74 #269,2,Jugueteria,5206.98,412
513,1070,508,3,16/2/2025,Oeste,508,Producto 8,Periféricos,1118.84,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,4,Perifericos,3356.52,413
514,1011,514,7,17/2/2025,Norte,514,Producto 14,Hogar,36.84,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,1,Hogar,257.88,414
515,1027,518,6,18/2/2025,Sur,518,Producto 18,Periféricos,889.12,1027,Cliente 27,cliente27@example.com,555-4436,Calle 27 #993,4,Perifericos,5334.72,415
516,1083,510,8,19/2/2025,Este,510,Producto 10,Juguetería,446.9,1083,Cliente 83,cliente83@example.com,555-6916,Calle 83 #878,2,Jugueteria,3575.2,416
517,1095,506,6,20/2/2025,Este,506,Producto 6,Hogar,941.46,1095,Cliente 95,cliente95@example.com,555-4408,Calle 95 #401,1,Hogar,5648.76,417
518,1078,506,5,21/2/2025,Oeste,506,Producto 6,Hogar,941.46,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,1,Hogar,4707.3,418
519,1029,510,6,22/2/2025,Oeste,510,Producto 10,Juguetería,446.9,1029,Cliente 29,cliente29@example.com,555-6199,Calle 29 #119,2,Jugueteria,2681.4,419
520,1070,522,5,23/2/2025,Oeste,522,Producto 22,Electrónica,782.85,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,3,Electronica,3914.25,420
521,1043,503,3,24/2/2025,Sur,503,Producto 3,Juguetería,1037.4,1043,Cliente 43,cliente43@example.com,555-9155,Calle 43 #38,2,Jugueteria,3112.2,421
522,1004,525,7,25/2/2025,Norte,525,Producto 25,Hogar,1974.19,1004,Cliente 4,cliente4@example.com,555-4559,Calle 4 #318,1,Hogar,13819.33,422
523,1030,510,8,26/2/2025,Este,510,Producto 10,Juguetería,446.9,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,2,Jugueteria,3575.2,423
524,1050,517,4,27/2/2025,Este,517,Producto 17,Hogar,255.04,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,1,Hogar,1020.16,424
525,1019,526,3,28/2/2025,Norte,526,Producto 26,Electrónica,800.27,1019,Cliente 19,cliente19@example.com,555-3214,Calle 19 #290,3,Electronica,2400.81,425
526,1021,510,5,1/3/2025,Sur,510,Producto 10,Juguetería,446.9,1021,Cliente 21,cliente21@example.com,555-9698,Calle 21 #740,2,Jugueteria,2234.5,426
527,1099,511,7,2/3/2025,Este,511,Producto 11,Juguetería,1581.68,1099,Cliente 99,cliente99@example.com,555-2620,Calle 99 #516,2,Jugueteria,11071.76,427
528,1006,524,8,3/3/2025,Norte,524,Producto 24,Hogar,1477.99,1006,Cliente 6,cliente6@example.com,555-4164,Calle 6 #843,1,Hogar,11823.92,428
529,1050,525,2,4/3/2025,Sur,525,Producto 25,Hogar,1974.19,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,1,Hogar,3948.38,429
530,1034,504,3,5/3/2025,Este,504,Producto 4,Electrónica,1195.43,1034,Cliente 34,cliente34@example.com,555-2686,Calle 34 #154,3,Electronica,3586.29,430
531,1092,501,1,6/3/2025,Sur,501,Producto 1,Juguetería,1945.7,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,2,Jugueteria,1945.7,431
532,1064,519,8,7/3/2025,Este,519,Producto 19,Periféricos,1387.56,1064,Cliente 64,cliente64@example.com,555-8040,Calle 64 #494,4,Perifericos,11100.48,432
533,1059,506,6,8/3/2025,Oeste,506,Producto 6,Hogar,941.46,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,1,Hogar,5648.76,433
534,1053,529,9,9/3/2025,Norte,529,Producto 29,Electrónica,112.85,1053,Cliente 53,cliente53@example.com,555-8734,Calle 53 #774,3,Electronica,1015.65,434
535,1092,501,4,10/3/2025,Norte,501,Producto 1,Juguetería,1945.7,1092,Cliente 92,cliente92@example.com,555-5497,Calle 92 #890,2,Jugueteria,7782.8,435
536,1012,512,3,11/3/2025,Oeste,512,Producto 12,Hogar,553.49,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,1,Hogar,1660.47,436
537,1053,503,2,12/3/2025,Oeste,503,Producto 3,Juguetería,1037.4,1053,Cliente 53,cliente53@example.com,555-8734,Calle 53 #774,2,Jugueteria,2074.8,437
538,1001,506,8,13/3/2025,Este,506,Producto 6,Hogar,941.46,1001,Cliente 1,cliente1@example.com,555-6805,Calle 1 #337,1,Hogar,7531.68,438
539,1066,511,9,14/3/2025,Oeste,511,Producto 11,Juguetería,1581.68,1066,Cliente 66,cliente66@example.com,555-4178,Calle 66 #944,2,Jugueteria,14235.12,439
540,1070,529,1,15/3/2025,Sur,529,Producto 29,Electrónica,112.85,1070,Cliente 70,cliente70@example.com,555-5462,Calle 70 #269,3,Electronica,112.85,440
541,1020,505,1,16/3/2025,Sur,505,Producto 5,Juguetería,867.83,1020,Cliente 20,cliente20@example.com,555-9698,Calle 20 #983,2,Jugueteria,867.83,441
542,1040,528,8,17/3/2025,Sur,528,Producto 28,Electrónica,148.14,1040,Cliente 40,cliente40@example.com,555-3712,Calle 40 #972,3,Electronica,1185.12,442
543,1012,521,4,18/3/2025,Este,521,Producto 21,Electrónica,392.57,1012,Cliente 12,cliente12@example.com,555-5692,Calle 12 #991,3,Electronica,1570.28,443
544,1067,521,1,19/3/2025,Norte,521,Producto 21,Electrónica,392.57,1067,Cliente 67,cliente67@example.com,555-9767,Calle 67 #751,3,Electronica,392.57,444
545,1033,528,5,20/3/2025,Este,528,Producto 28,Electrónica,148.14,1033,Cliente 33,cliente33@example.com,555-6174,Calle 33 #605,3,Electronica,740.7,445
546,1037,523,8,21/3/2025,Sur,523,Producto 23,Periféricos,784.96,1037,Cliente 37,cliente37@example.com,555-2807,Calle 37 #678,4,Perifericos,6279.68,446
547,1041,509,6,22/3/2025,Norte,509,Producto 9,Juguetería,560.93,1041,Cliente 41,cliente41@example.com,555-5240,Calle 41 #849,2,Jugueteria,3365.58,447
548,1042,516,1,23/3/2025,Oeste,516,Producto 16,Juguetería,281.38,1042,Cliente 42,cliente42@example.com,555-3527,Calle 42 #782,2,Jugueteria,281.38,448
549,1072,521,7,24/3/2025,Oeste,521,Producto 21,Electrónica,392.57,1072,Cliente 72,cliente72@example.com,555-3509,Calle 72 #305,3,Electronica,2747.99,449
550,1050,510,6,25/3/2025,Este,510,Producto 10,Juguetería,446.9,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,2,Jugueteria,2681.4,450
551,1033,504,3,26/3/2025,Norte,504,Producto 4,Electrónica,1195.43,1033,Cliente 33,cliente33@example.com,555-6174,Calle 33 #605,3,Electronica,3586.29,451
552,1096,515,4,27/3/2025,Este,515,Producto 15,Hogar,1858.17,1096,Cliente 96,cliente96@example.com,555-6322,Calle 96 #585,1,Hogar,7432.68,452
553,1007,529,2,28/3/2025,Sur,529,Producto 29,Electrónica,112.85,1007,Cliente 7,cliente7@example.com,555-5890,Calle 7 #848,3,Electronica,225.7,453
554,1078,508,2,29/3/2025,Oeste,508,Producto 8,Periféricos,1118.84,1078,Cliente 78,cliente78@example.com,555-3615,Calle 78 #74,4,Perifericos,2237.68,454
555,1073,511,1,30/3/2025,Sur,511,Producto 11,Juguetería,1581.68,1073,Cliente 73,cliente73@example.com,555-4850,Calle 73 #744,2,Jugueteria,1581.68,455
556,1032,507,3,31/3/2025,Oeste,507,Producto 7,Juguetería,209.15,1032,Cliente 32,cliente32@example.com,555-4783,Calle 32 #993,2,Jugueteria,627.45,456
557,1015,520,9,1/4/2025,Este,520,Producto 20,Electrónica,1713.66,1015,Cliente 15,cliente15@example.com,555-5737,Calle 15 #4,3,Electronica,15422.94,457
558,1067,515,1,2/4/2025,Este,515,Producto 15,Hogar,1858.17,1067,Cliente 67,cliente67@example.com,555-9767,Calle 67 #751,1,Hogar,1858.17,458
559,1063,520,7,3/4/2025,Sur,520,Producto 20,Electrónica,1713.66,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,3,Electronica,11995.62,459
560,1059,505,7,4/4/2025,Sur,505,Producto 5,Juguetería,867.83,1059,Cliente 59,cliente59@example.com,555-6197,Calle 59 #838,2,Jugueteria,6074.81,460
561,1026,530,2,5/4/2025,Oeste,530,Producto 30,Electrónica,582.82,1026,Cliente 26,cliente26@example.com,555-3307,Calle 26 #279,3,Electronica,1165.64,461
562,1077,510,5,6/4/2025,Sur,510,Producto 10,Juguetería,446.9,1077,Cliente 77,cliente77@example.com,555-1090,Calle 77 #378,2,Jugueteria,2234.5,462
563,1024,527,7,7/4/2025,Este,527,Producto 27,Juguetería,1041.34,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,2,Jugueteria,7289.38,463
564,1008,504,8,8/4/2025,Oeste,504,Producto 4,Electrónica,1195.43,1008,Cliente 8,cliente8@example.com,555-3783,Calle 8 #116,3,Electronica,9563.44,464
565,1023,518,4,9/4/2025,Oeste,518,Producto 18,Periféricos,889.12,1023,Cliente 23,cliente23@example.com,555-5530,Calle 23 #125,4,Perifericos,3556.48,465
566,1011,506,2,10/4/2025,Oeste,506,Producto 6,Hogar,941.46,1011,Cliente 11,cliente11@example.com,555-6675,Calle 11 #946,1,Hogar,1882.92,466
567,1091,526,3,11/4/2025,Sur,526,Producto 26,Electrónica,800.27,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,3,Electronica,2400.81,467
568,1075,530,2,12/4/2025,Sur,530,Producto 30,Electrónica,582.82,1075,Cliente 75,cliente75@example.com,555-1446,Calle 75 #188,3,Electronica,1165.64,468
569,1091,522,5,13/4/2025,Este,522,Producto 22,Electrónica,782.85,1091,Cliente 91,cliente91@example.com,555-5464,Calle 91 #193,3,Electronica,3914.25,469
570,1098,501,7,14/4/2025,Oeste,501,Producto 1,Juguetería,1945.7,1098,Cliente 98,cliente98@example.com,555-7159,Calle 98 #375,2,Jugueteria,13619.9,470
571,1024,523,9,15/4/2025,Norte,523,Producto 23,Periféricos,784.96,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,4,Perifericos,7064.64,471
572,1021,523,7,16/4/2025,Sur,523,Producto 23,Periféricos,784.96,1021,Cliente 21,cliente21@example.com,555-9698,Calle 21 #740,4,Perifericos,5494.72,472
573,1031,502,8,17/4/2025,Este,502,Producto 2,Electrónica,1317.19,1031,Cliente 31,cliente31@example.com,555-7137,Calle 31 #749,3,Electronica,10537.52,473
574,1013,526,7,18/4/2025,Norte,526,Producto 26,Electrónica,800.27,1013,Cliente 13,cliente13@example.com,555-6496,Calle 13 #427,3,Electronica,5601.89,474
575,1038,512,7,19/4/2025,Sur,512,Producto 12,Hogar,553.49,1038,Cliente 38,cliente38@example.com,555-1630,Calle 38 #728,1,Hogar,3874.43,475
576,1052,507,4,20/4/2025,Sur,507,Producto 7,Juguetería,209.15,1052,Cliente 52,cliente52@example.com,555-1812,Calle 52 #580,2,Jugueteria,836.6,476
577,1063,522,3,21/4/2025,Oeste,522,Producto 22,Electrónica,782.85,1063,Cliente 63,cliente63@example.com,555-3563,Calle 63 #653,3,Electronica,2348.55,477
578,1046,502,5,22/4/2025,Norte,502,Producto 2,Electrónica,1317.19,1046,Cliente 46,cliente46@example.com,555-1374,Calle 46 #459,3,Electronica,6585.95,478
579,1065,525,6,23/4/2025,Norte,525,Producto 25,Hogar,1974.19,1065,Cliente 65,cliente65@example.com,555-1911,Calle 65 #634,1,Hogar,11845.14,479
580,1024,514,2,24/4/2025,Sur,514,Producto 14,Hogar,36.84,1024,Cliente 24,cliente24@example.com,555-3073,Calle 24 #736,1,Hogar,73.68,480
581,1050,501,1,25/4/2025,Este,501,Producto 1,Juguetería,1945.7,1050,Cliente 50,cliente50@example.com,555-2444,Calle 50 #735,2,Jugueteria,1945.7,481
582,1030,515,4,26/4/2025,Sur,515,Producto 15,Hogar,1858.17,1030,Cliente 30,cliente30@example.com,555-3833,Calle 30 #544,1,Hogar,7432.68,482
